lobby_institutionnel,vitrine,alias_observe,contenu_url,date_publication,nombre_de_vues,statut_collaboration,nom_influenceur,plateforme,alias_influenceur,nombre_abonnes,type_de_createur,canal_de_detection,degre_de_certitude,verifie_par_humain,titre_du_contenu
,Aimez la viande,,https://www.facebook.com/385265528247758,2026-02-23,,recent,@salondelagriculture,Instagram,,,,publicite payee,lien commercial documente,non,"👩‍🍳 𝗔 𝗩𝗢𝗦 𝗧𝗢𝗤𝗨𝗘𝗦, 𝗣𝗥𝗘𝗧𝗦… 𝗖𝗨𝗜𝗦𝗜𝗡𝗘𝗭 !  Sur le stand 𝗔𝗶𝗺𝗲𝘇 𝗹𝗮 𝘃𝗶𝗮𝗻𝗱𝗲 𝗠𝗮𝗻𝗴𝗲𝘇-𝗲𝗻 𝗺𝗶𝗲𝘂𝘅, les 6–12 ans passent derrière les fou"
,Aimez la viande,,https://www.facebook.com/385265528247758,2026-02-22,,recent,Salon International de l'Agriculture,Instagram,,,autre,publicite payee,lien commercial documente,oui,Qui de mieux que celles et ceux qui animent le stand 𝗔𝗶𝗺𝗲𝘇 𝗹𝗮 𝘃𝗶𝗮𝗻𝗱𝗲 𝗠𝗮𝗻𝗴𝗲𝘇-𝗲𝗻 𝗺𝗶𝗲𝘂𝘅 pour vous présenter ce qui vous att
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@vroyet,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@faballegre,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@icicestparis.,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@sakhobellion,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@acidlacticparis,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@myaplunket,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@bunkerparis_bar.,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@halfpipe.records,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@superbock,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@osanchaise,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@lesproduitslaitiers,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@alainducasse,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,Produits Laitiers,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@icicestparis,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@faballegre,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@vroyet,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@saucegribiche,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@lesproduitslaitiers,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@laitflix,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@sanpellegrino_fr,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@superbock,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@casualfriday_official,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@cocacola,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@lagrandeepicerie,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@maisonduwhisky,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@marion.lemonstory,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@streetbangkok,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@terroirsdavenir,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@alameredefamille,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@fevertreefrance,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@kaviari_paris,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@schottnyc_europe,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@lolajamesharper,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@agencelfm,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@wwwesh.studio,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@hall.haus,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@oleapiaoleapia,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@peterandmay,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@h.nouneyes,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,Produits Laitiers,Instagram,,,,publicite payee,lien commercial documente,non,"Voici la vidéo récap des Time Out Paris Food & Drink Awards 2026, entre remise de prix, derniers dressages et invité(e)s"
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@vroyet,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@faballegre,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@icicestparis.,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@sakhobellion,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@acidlacticparis,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@myaplunket,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@bunkerparis_bar.,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@halfpipe.records,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@superbock,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@osanchaise,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@lesproduitslaitiers,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
,Time Out Paris,,https://www.facebook.com/167113240025188,2026-05-09,,recent,@alainducasse,Instagram,,,,publicite payee,lien commercial documente,non,"Le 21 avril, le Parc des Princes accueillait les Time Out Paris Food & Drink Awards 2026. On a suivi Houssine Bouchama, "
